STATION_ID,STATION_NAME,FULL_STATION_NAME,STATION_NUMBER,STATION_TYPE,LATITUDE,LONGITUDE,STATUS,COUNTY_NAME,SAMPLE_CODE,SAMPLE_DATE,SAMPLE_DEPTH,SAMPLE_DEPTH_UNITS,PARAMETER,RESULT,REPORTING_LIMIT,UNITS,METHOD_NAME
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1006B1349,2006-10-16T14:30:00,1,Meters,Dissolved Nitrate,1.7,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1111B3362,2011-11-14T10:05:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1111B3362,2011-11-14T10:05:00,1,Meters,Dissolved Nitrate,1.5,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ1101B0890,2001-11-14T11:15:00,1,Meters,Dissolved Potassium,3.1,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ1101B0890,2001-11-14T11:15:00,1,Meters,Dissolved Nitrate,3.1,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1118B0128,2018-11-13T10:35:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1118B0128,2018-11-13T10:35:00,1,Meters,Dissolved Nitrate,3.73,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1117B0120,2017-11-13T10:20:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1117B0120,2017-11-13T10:20:00,1,Meters,Dissolved Nitrate,3.5,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1112B3696,2012-11-13T15:20:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1112B3696,2012-11-13T15:20:00,1,Meters,Dissolved Nitrate,2.2,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1107B1784,2007-11-13T14:35:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1107B1784,2007-11-13T14:35:00,1,Meters,Dissolved Nitrate,2.8,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C1190A0864,1990-11-13T13:20:00,1,Meters,Dissolved Potassium,4.3,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM1190A0348,1990-11-13T08:45:00,9,Feet,Dissolved Potassium,4.3,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM1184A0408,1984-11-13T09:25:00,9,Feet,Dissolved Potassium,1.8,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C1193A1854,1993-11-10T10:00:00,1,Meters,Dissolved Potassium,2.7,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C1090A0765,1990-10-23T09:15:00,1,Meters,Dissolved Potassium,4.4,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C1085A0148,1985-10-23T09:15:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1013B3621,2013-10-21T14:25:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1013B3621,2013-10-21T14:25:00,1,Meters,Dissolved Nitrate,1.1,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C1094A2071,1994-10-20T09:05:00,1,Meters,Dissolved Potassium,3,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM1081A0455,1981-10-20T06:50:00,9,Feet,Dissolved Potassium,3.2,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1020B0052,2020-10-19T09:10:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1020B0052,2020-10-19T09:10:00,1,Meters,Dissolved Nitrate,1.5,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1015B0116,2015-10-19T13:05:00,1,Meters,Dissolved Selenium,0.002,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1015B0116,2015-10-19T13:05:00,1,Meters,Dissolved Nitrate,0.8,0.5,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1009B2535,2009-10-19T14:30:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1009B2535,2009-10-19T14:30:00,1,Meters,Dissolved Nitrate,1.8,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1004B0933,2004-10-19T10:00:00,1,Meters,Dissolved Potassium,3,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1004B0933,2004-10-19T10:00:00,1,Meters,Dissolved Nitrate,2.1,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM1082A0369,1982-10-19T08:15:00,9,Feet,Dissolved Potassium,1.5,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1021B0070,2021-10-18T09:40:00,1,Meters,Dissolved Selenium,2.13,1,ug/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1021B0070,2021-10-18T09:40:00,1,Meters,Dissolved Potassium,4.03,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1021B0070,2021-10-18T09:40:00,1,Meters,Dissolved Potassium,4.02,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1021B0070,2021-10-18T09:40:00,1,Meters,Dissolved Nitrate,0.411,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1021B0070,2021-10-18T09:40:00,1,Meters,Dissolved Nitrate,0.409,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1010B2928,2010-10-18T15:00:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1010B2928,2010-10-18T15:00:00,1,Meters,Dissolved Nitrate,1.9,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1005B1306,2005-10-18T10:00:00,1,Meters,Dissolved Potassium,2.3,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1005B1306,2005-10-18T10:00:00,1,Meters,Dissolved Nitrate,2.1,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ1000B1503,2000-10-18T08:35:00,1,Meters,Dissolved Potassium,2.9,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1016B0100,2016-10-17T13:10:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1016B0100,2016-10-17T13:10:00,1,Meters,Dissolved Nitrate,1,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1011B3336,2011-10-17T10:00:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1011B3336,2011-10-17T10:00:00,1,Meters,Dissolved Nitrate,1.9,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1017B0113,2017-10-16T09:25:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D1017B0113,2017-10-16T09:25:00,1,Meters,Dissolved Nitrate,0.9,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1012B3651,2012-10-16T14:20:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA1006B1349,2006-10-16T14:30:00,1,Meters,Dissolved Potassium,1.5,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0108B1800,2008-01-14T14:00:00,1,Meters,Dissolved Nitrate,6.3,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0108B1800,2008-01-14T14:00:00,1,Meters,Dissolved Selenium,0.002,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0119B0002,2019-01-14T13:20:00,1,Meters,Dissolved Nitrate,4,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0119B0002,2019-01-14T13:20:00,1,Meters,Dissolved Selenium,0.002,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM0185A0013,1985-01-15T09:20:00,9,Feet,Dissolved Potassium,2.4,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ0103B13296,2003-01-15T07:22:00,1,Meters,Dissolved Nitrate,3.6,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ0103B13296,2003-01-15T07:22:00,1,Meters,Dissolved Potassium,2.2,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0113B0002,2013-01-15T14:55:00,1,Meters,Dissolved Nitrate,6.5,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0113B0002,2013-01-15T14:55:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ0102B1717,2002-01-16T09:30:00,1,Meters,Dissolved Nitrate,6,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ0102B1717,2002-01-16T09:30:00,1,Meters,Dissolved Potassium,3.3,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0107B0007,2007-01-16T12:00:00,1,Meters,Dissolved Nitrate,3.5,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0107B0007,2007-01-16T12:00:00,1,Meters,Dissolved Potassium,3.3,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0118B0002,2018-01-16T10:05:00,1,Meters,Dissolved Nitrate,3.8,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0118B0002,2018-01-16T10:05:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ0101B5096,2001-01-17T10:20:00,1,Meters,Dissolved Nitrate,4.2,0.1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DZ0101B5096,2001-01-17T10:20:00,1,Meters,Dissolved Potassium,4,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0105B0002,2005-01-17T10:55:00,1,Meters,Dissolved Nitrate,7,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0105B0002,2005-01-17T10:55:00,1,Meters,Dissolved Potassium,3.9,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0106B0002,2006-01-17T13:30:00,1,Meters,Dissolved Nitrate,2.5,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0106B0002,2006-01-17T13:30:00,1,Meters,Dissolved Potassium,1.5,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0112B3368,2012-01-17T13:30:00,1,Meters,Dissolved Nitrate,3.4,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0112B3368,2012-01-17T13:30:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0117B0002,2017-01-17T15:30:00,1,Meters,Dissolved Nitrate,2,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0117B0002,2017-01-17T15:30:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM0183A0005,1983-01-18T09:00:00,9,Feet,Dissolved Potassium,1.6,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0111B3025,2011-01-18T13:30:00,1,Meters,Dissolved Nitrate,2.7,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0111B3025,2011-01-18T13:30:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0122B0062,2022-01-18T10:05:00,1,Meters,Dissolved Nitrate,5.14,1,mg/L,EPA 300.0
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0122B0062,2022-01-18T10:05:00,1,Meters,Dissolved Potassium,4.05,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0122B0062,2022-01-18T10:05:00,1,Meters,Dissolved Potassium,4.09,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0122B0062,2022-01-18T10:05:00,1,Meters,Dissolved Selenium,0,1,ug/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0122B0062,2022-01-18T10:05:00,1,Meters,Dissolved Selenium,1.01,1,ug/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM0182A0010,1982-01-19T09:30:00,9,Feet,Dissolved Potassium,3.2,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0194A0197,1994-01-19T10:30:00,1,Meters,Dissolved Potassium,2.6,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0116B0005,2016-01-19T14:20:00,1,Meters,Dissolved Nitrate,5,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0116B0005,2016-01-19T14:20:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM0181A0008,1981-01-20T09:40:00,9,Feet,Dissolved Potassium,1.9,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM0187A0004,1987-01-20T08:50:00,9,Feet,Dissolved Potassium,2,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0115B0002,2015-01-20T14:40:00,1,Meters,Dissolved Nitrate,4.9,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0115B0002,2015-01-20T14:40:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0104B0005,2004-01-21T06:32:00,1,Meters,Dissolved Nitrate,3.2,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0104B0005,2004-01-21T06:32:00,1,Meters,Dissolved Potassium,2.1,0.5,mg/L,EPA 200.7 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0109B0003,2009-01-21T10:55:00,1,Meters,Dissolved Nitrate,4.3,0.333,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0109B0003,2009-01-21T10:55:00,1,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0186A0010,1986-01-23T10:45:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0185A0003,1985-01-30T09:25:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0191A0085,1991-01-31T11:00:00,1,Meters,Dissolved Potassium,4.6,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0191A0085,1991-01-31T11:00:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,OM0290A0032,1990-02-01T06:55:00,9,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0290A0080,1990-02-07T11:00:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0293A0192,1993-02-09T11:15:00,1,Meters,Dissolved Potassium,3.3,0.1,mg/L,EPA 258.1
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,C0286A0015,1986-02-13T09:50:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0212B3388,2012-02-13T15:30:00,1,Meters,Dissolved Nitrate,4.6,0.1,mg/L,EPA 300.0 28d Hold
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,DA0212B3388,2012-02-13T15:30:00,1,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
10,CLIFTON,Clifton Court Intake,KA000000,Surface Water,37.8298,-121.557,Review Status Unknown,Contra Costa,D0217B0009,2017-02-13T13:50:00,1,Meters,Dissolved Nitrate,2.3,0.1,mg/L,EPA 300.0 28d Hold
